epoch,acc,loss,lr,val_acc,val_loss
37,0.23535392006433348,0.041713938590440716,0.0009999999,0.15054100727458275,0.04387225664688237
38,0.23522683870118816,0.04171626585501264,0.0009999999,0.15273639647489023,0.043782199434007206
39,0.23622760139306312,0.041679808073794886,0.0009999999,0.15289321029463848,0.043762967650589756
40,0.23249459838688047,0.041762280859969664,0.0009999999,0.1513250747376313,0.04382437559524374
41,0.23479794075435378,0.041707927173658996,0.0009999999,0.1524227697116577,0.04383131026373456
42,0.23471851575651456,0.04171813917492465,0.0009999999,0.15022738054640075,0.04387911574110933
43,0.23463908948779696,0.04173815348452486,0.0009999999,0.14944331233560693,0.04381503517844188
44,0.23581458829212656,0.041664725502112386,0.0009999999,0.15085463461030776,0.04376078029413647
45,0.23524272408772415,0.041673336903452075,9.999999e-05,0.15430453224220078,0.043739276211571504
46,0.23467085990829428,0.04171030536639102,9.999999e-05,0.15242277212897792,0.043800729395398454
47,0.2345914342331188,0.04176016141620153,9.999999e-05,0.1525795830290146,0.04375951951265952
48,0.23330473938874247,0.04171807860688354,9.999999e-05,0.1489728716241074,0.04381442807938437
49,0.2350203325156033,0.04171385789901484,9.999999e-05,0.15022738011411052,0.0438704152739177
50,0.23802261979613026,0.041673664861672455,9.999999e-05,0.1472479227497433,0.04385342234089884
51,0.237800228209807,0.04167256433001194,9.999999e-05,0.14960012591000127,0.04385173368847948
52,0.23654530362816298,0.04171447294721258,9.999999e-05,0.15195232947918247,0.04375512477536831
53,0.2372601340079962,0.041692184686494126,9.999999e-05,0.14975693940144263,0.043847371156810686
54,0.2346232042397344,0.041727516260473864,9.999999e-05,0.14928650076376787,0.04387543212242106
55,0.23567162224451738,0.04171644210991066,9.999999e-06,0.15007056740429664,0.04388470908369
56,0.23301880768953442,0.041667270419101565,9.999999e-06,0.15038419380534007,0.043902801907355085
57,0.23287584160026487,0.04175004480253493,9.999999e-06,0.15022738058145133,0.0438232661352106
58,0.23365421246177193,0.04171783272943911,9.999999e-06,0.1513250747960489,0.04382241704650615
59,0.23406722532907895,0.04172553306000234,9.999999e-06,0.1511682614202744,0.043789232931639756
60,0.23265345025206857,0.041744066166911266,9.999999e-06,0.1528932106568276,0.04381411269094496
61,0.2349250216521337,0.04172642067669383,9.999999e-06,0.15383409154238475,0.04375346677232652
62,0.23350068240489424,0.04176285506385718,9.999999e-06,0.15101144814965156,0.04378728052434436
63,0.23481382591033742,0.04162853811192329,9.999999e-06,0.14944331227718932,0.04383398587857086
64,0.2344008131623306,0.04172346223129627,9.999999e-06,0.14912968501156543,0.04385525479816953
65,0.23421019150521988,0.04171855983909369,9.999999e-07,0.15163870151254738,0.043776742511124976
66,0.2352109541966214,0.04166280460722763,9.999999e-07,0.1519523287314372,0.04377690603425272
67,0.23408311088320327,0.041724367482756465,9.999999e-07,0.15273639750303997,0.04380052155784834
68,0.23233574725051237,0.04171032907576418,9.999999e-07,0.1491296851050336,0.043868246611096146
69,0.23568750723681833,0.04169848060368173,9.999999e-07,0.14928649784989803,0.04382676751786159
70,0.2352744940041545,0.04173845313924977,9.999999e-07,0.15007056638783042,0.04378828438405185
71,0.23497267704954602,0.0417007148151746,9.999999e-07,0.15226595668638876,0.04381601980006562
72,0.2322880920838891,0.04175190250761499,9.999999e-07,0.14991375261481624,0.0437962569521852
73,0.2355445411355951,0.04168480619611113,9.999999e-07,0.14960012642407616,0.043887716710277726
74,0.23654530395221446,0.04170216540304769,9.999999e-07,0.15116826140859088,0.043808041882048544
75,0.23432138764894414,0.04172337952419436,9.999999e-08,0.15116826138522382,0.04377777631510962
76,0.2334000503731692,0.041704455933341045,9.999999e-08,0.15007056694863938,0.04385483726480547
77,0.23687889136318133,0.04169935461908696,9.999999e-08,0.15101144756547558,0.04378600968218848
78,0.23463908999103544,0.04172890328371717,9.999999e-08,0.1505410071811146,0.04384961705704515
79,0.23344770548925559,0.041710224214452224,9.999999e-08,0.14865924445195167,0.04381060506228427
80,0.2344166981940432,0.041719863887638146,9.999999e-08,0.1508546345051561,0.04384815761483873
81,0.23487736617660815,0.04166839394587273,9.999999e-08,0.15101144803281635,0.04388138659033204
82,0.23389248888381464,0.04170826766123927,9.999999e-08,0.15116826094125008,0.043769974619038
83,0.2346708599069924,0.04174069382112072,9.999999e-08,0.15054100658525507,0.0438088649013152
84,0.2348932510400223,0.041717148294809894,9.999999e-08,0.15195232932729671,0.0438281603996397
85,0.23540157533984185,0.041718456039411364,9.999999e-09,0.1503841933379993,0.04381384818481861
86,0.2368153507124989,0.041692759388505515,9.999999e-09,0.1506978206036232,0.043824166950362405
87,0.23621171670457522,0.04172683895190034,9.999999e-09,0.15069782101254636,0.04383429477272577
88,0.23489698300395567,0.04169192429465009,9.999999e-09,0.1511682614202744,0.04382968916776357
89,0.23486148175252167,0.04172704799908163,9.999999e-09,0.1496001256880144,0.0438049675957226
90,0.2352483236342446,0.04172294665436826,9.999999e-09,0.14818880383392027,0.04383701781856335
91,0.23652941928313653,0.04168264113931386,9.999999e-09,0.1513250749012006,0.04379680516338188
92,0.23492502190683012,0.041720304375402896,9.999999e-09,0.15289321039979017,0.043777606857337975
93,0.23324648062603698,0.04168991635000356,9.999999e-09,0.15257958294722995,0.0437795636120711
94,0.23505210271821209,0.041732676654238875,9.999999e-09,0.15085463459862425,0.04383631855873305
95,0.23095374200104898,0.04173643348038136,9.999999e-10,0.15226595586854239,0.04378667485418132
96,0.23589401406304994,0.041702659088871594,9.999999e-10,0.14928649845744107,0.04382679429940993
97,0.23295526696997035,0.04172876677945141,9.999999e-10,0.15195232988810564,0.04388463795617379
98,0.23448023865843745,0.041700099240067706,9.999999e-10,0.15069782045173744,0.04380136838871258
99,0.23552865618010202,0.04174734302178027,9.999999e-10,0.1499137530237394,0.04384029211973871
100,0.23438492785769513,0.04172212407201214,9.999999e-10,0.15367727781610466,0.04371607568601615
101,0.23387660385304884,0.04168991009378232,9.999999e-10,0.1528932098272977,0.04377137776770916
102,0.23487736644527027,0.04169190713721766,9.999999e-10,0.14818880358856637,0.04384625335240768
103,0.23413076598638916,0.041752410016992765,9.999999e-10,0.15352046500113908,0.04375918610881671
104,0.23624348673628176,0.04167840379309338,9.999999e-10,0.1483456175602004,0.04387841372338417
105,0.23544923066505863,0.041727674333218896,9.999999e-11,0.15148188897798628,0.04385442703188877
106,0.2359416696129014,0.04170600036915436,9.999999e-11,0.15226595696679324,0.04380413031029406
107,0.23527449399255587,0.041735763349228884,9.999999e-11,0.14960012576979903,0.04380710039130662
108,0.23365421264190575,0.04171852678063372,9.999999e-11,0.15054100714606403,0.043862868314213155
109,0.2338766043013714,0.04169253309806843,9.999999e-11,0.1522659565929206,0.043819901956806406
110,0.23675181026940825,0.04169996206888077,9.999999e-11,0.1510114479977658,0.04384616785649878
111,0.23629114178691876,0.04168908476338599,9.999999e-11,0.15210914227078098,0.04380864102638159
112,0.23495679178325704,0.04173340799774814,9.999999e-11,0.1519523282640964,0.0437886162345707
113,0.2336224417926142,0.0417170521777991,9.999999e-11,0.15148188784468486,0.043795573380985324
114,0.23209747051578009,0.04170542955718114,9.999999e-11,0.1508546343299033,0.043813544908100036
115,0.2356239668729061,0.04171311811430737,9.999999e-12,0.15116826098798417,0.0437989867546023
116,0.23460731939667706,0.04177511488378033,9.999999e-12,0.15116826124502158,0.043830403508681275
117,0.2366247294054774,0.04166734677524393,9.999999e-12,0.1508546354047871,0.043778363098862856
118,0.2359893249118437,0.04168099977896479,9.999999e-12,0.15320683718638975,0.04372984274137594
119,0.23214512616339142,0.04173814675850352,9.999999e-12,0.1506978208606606,0.04382735402529958
120,0.23457554928342506,0.04173270610694544,9.999999e-12,0.1505410074848861,0.04382092933076591
121,0.2342260769213442,0.04172602949209756,9.999999e-12,0.14740473672137733,0.04390904974552817
122,0.23330473978581798,0.041750237602522285,9.999999e-12,0.15336365114634026,0.043744266762224246
123,0.23360655673131325,0.04172988191331254,9.999999e-12,0.15273639660340893,0.04376729428931727
124,0.23352713172258552,0.041700798475967873,9.999999e-12,0.15022738048798315,0.04377829313736192
125,0.2359257846735044,0.04168930042521811,9.999999e-13,0.14897287167084147,0.04383091623060229
126,0.23565573714652688,0.04169472198424917,9.999999e-13,0.14960012561791328,0.04381753609077448
127,0.23567162250844537,0.0416888991412931,9.999999e-13,0.15116826139690734,0.04380897995477675
128,0.23363832749183977,0.041734433280343604,9.999999e-13,0.1506978211994827,0.04383540493961186
129,0.23287584129017908,0.04174061945698372,9.999999e-13,0.15085463371067673,0.0438478078675042
130,0.23652941875409703,0.04167489188798184,9.999999e-13,0.1521091423408821,0.04374866998642426
131,0.23506798786496416,0.04169249591144333,9.999999e-13,0.1499137531288911,0.04379739434751426
132,0.23676769551155316,0.04169449100690075,9.999999e-13,0.15069782147988717,0.04382968917652621
133,0.2338289483768132,0.04175813218479516,9.999999e-13,0.14928649933370505,0.04387374806396169
134,0.23432138721222026,0.041691999204768314,9.999999e-13,0.15116826174741294,0.043859727598898494
135,0.23249459872750144,0.04171133837130639,9.999999e-14,0.15007056648129857,0.043832678690153136
136,0.23455966389771754,0.041691976128348913,9.999999e-14,0.14944331240570805,0.043877897216002736
137,0.23338416529009123,0.041715125820078386,9.999999e-14,0.15116826214465262,0.04383108283175333
138,0.23536980493981965,0.04172101681717076,9.999999e-14,0.14944331268611252,0.043863461426929075
139,0.23311411867751178,0.0417265504530446,9.999999e-14,0.1514818882886586,0.04380140387623572
140,0.2319227342475724,0.04176389056186063,9.999999e-14,0.15069782098917933,0.04384741010616075
141,0.23481382591459815,0.04171749354540272,9.999999e-14,0.1503841941792127,0.04382543299351251
142,0.23490913638489788,0.04171091468344575,9.999999e-14,0.15007056646961506,0.043859900031878465
143,0.2356716224776735,0.04171978179502686,9.999999e-14,0.1516387015359144,0.043807591246936096
144,0.23676769547959775,0.041707822641724436,9.999999e-14,0.15226595651113597,0.04374928361832189
145,0.23487736646941434,0.041692073257754335,9.999999e-15,0.1517955154257638,0.04377655327724349
146,0.23455966398955974,0.041699317054441236,9.999999e-15,0.14975693946102858,0.043908671744521816
147,0.23546511617184163,0.04169035231696236,9.999999e-15,0.1530500243130066,0.04375848549720317
148,0.23495679209618334,0.0417402743013103,9.999999e-15,0.15210914250445137,0.043796553781937524
149,0.23351124587754862,0.041742613970734394,9.999999e-15,0.15163870257574769,0.043815903964976595
150,0.23702185736202894,0.04170878884670263,9.999999e-15,0.15195232937403078,0.04384813506389292
151,0.23697420220605747,0.0417128760507999,9.999999e-15,0.15022737983370604,0.04379332005236895
152,0.23635468229155313,0.041692105740898634,9.999999e-15,0.15179551611509146,0.04383007360755771
153,0.23465497470177377,0.04169386173345784,9.999999e-15,0.15054100708764642,0.04385274599829269
154,0.23505210272318292,0.041717715261245805,9.999999e-15,0.1489728715656898,0.043851599459441004
155,0.23590989929880374,0.04172456005597879,9.999999e-16,0.15007056645793154,0.04386594658929277
156,0.23438492794764368,0.041729668340298835,9.999999e-16,0.15085463437663738,0.043821372883912815
157,0.23555018832643526,0.041707434172929894,9.999999e-16,0.1483456174550487,0.04388496512802712
158,0.23416253602614373,0.04171795027456209,9.999999e-16,0.1517955156711177,0.043799963551772805
159,0.23549688570859442,0.04171683772849713,9.999999e-16,0.1510114481847021,0.043854652473582396
160,0.23517918361764895,0.041687603915518075,9.999999e-16,0.15132507519328858,0.04380407886308283
161,0.23471851480874087,0.041697478395020256,9.999999e-16,0.15367727799135744,0.043737470354754594
162,0.23106493780805795,0.04177158116519807,9.999999e-16,0.15132507457406202,0.04382115339263584
163,0.23648176332094198,0.041684235115594145,9.999999e-16,0.15038419421426327,0.043856878403176404
164,0.23365421250059185,0.041693342784872946,9.999999e-16,0.15210914246940083,0.04380918150542484
165,0.23460731945680055,0.04168869367773313,9.999999e-17,0.15148188806667173,0.04375908005400214
166,0.23487736609967846,0.04171773794366688,9.999999e-17,0.15101144805618338,0.04382315924852941
167,0.23532214971615006,0.04172686344666639,9.999999e-17,0.15305002369378004,0.043784490650525865
168,0.23738721504732674,0.04168458955963911,9.999999e-17,0.14928649876121258,0.0438295730417549
169,0.2370853977015604,0.04169463781761364,9.999999e-17,0.15069782039331983,0.043811762928892606
170,0.23630702727287156,0.04171129709829489,9.999999e-17,0.14975693921567468,0.0438275344597381
171,0.23749841118465992,0.04167704023742732,9.999999e-17,0.15195232888332294,0.04377653937034983
172,0.2350044472594927,0.0416825156578881,9.999999e-17,0.15054100705259588,0.04385526083621258
173,0.23338416550241714,0.0417304162257019,9.999999e-17,0.15148188819519046,0.04380886060937419
174,0.2366882698319986,0.041702724600650824,9.999999e-17,0.15163870224860912,0.043841901028045985
175,0.23541746020290094,0.04172890495190775,9.999999e-18,0.15132507457406202,0.043785174182001764
176,0.23684712133502542,0.04169256374732745,9.999999e-18,0.15226595662797116,0.043805944655188125
177,0.23730778974176878,0.0416936829842628,9.999999e-18,0.15022738059313484,0.04389317902276765
178,0.23216612087725147,0.041737219001214194,9.999999e-18,0.15132507538022488,0.04383165935562362
179,0.23428961699540907,0.04173122750459579,9.999999e-18,0.152422769898594,0.04383374885792491
180,0.2342456825986147,0.04171990666794893,9.999999e-18,0.15132507516992152,0.043787458452083705
181,0.23468674509185425,0.04171808960652629,9.999999e-18,0.1508546345051561,0.04381218389429062
182,0.23179565384072223,0.04174443238001416,9.999999e-18,0.15038419343146744,0.04380622720358999
183,0.23573516266606773,0.04168564753498267,9.999999e-18,0.1506978202531176,0.04377287672533218
184,0.23506798790757136,0.0417438835752561,9.999999e-18,0.1516387025290136,0.043852395771349674
185,0.23166857284660267,0.04173852123113221,9.999999e-19,0.15179551570616828,0.0438092018189766
186,0.23637056750766028,0.041687638534348724,9.999999e-19,0.1508546340378153,0.04381039279901684
187,0.2349885627042707,0.04168583882312423,9.999999e-19,0.15305002458172756,0.04381727974909178
188,0.23314588814396267,0.041744484937544936,9.999999e-19,0.15101144837163843,0.043823286175367994
189,0.23502033284486235,0.04172619624973037,9.999999e-19,0.15336365055048076,0.04376497635492547
190,0.23354301632538557,0.04172532834218689,9.999999e-19,0.15022738024262924,0.043882016401567935
191,0.23516329857374593,0.04169333936860327,9.999999e-19,0.1502273807567041,0.04383892995743929
192,0.2350838729009375,0.04170574698479313,9.999999e-19,0.15257958341457076,0.04375865228996394
193,0.236036979806491,0.041701984821032545,9.999999e-19,0.15148188830034212,0.04377652769734516
194,0.2363387974299143,0.04164201479068094,9.999999e-19,0.15116826149037552,0.043850360343299054
195,0.23530626467828308,0.04169499229905827,1e-19,0.14991375256808215,0.043866060979130386
196,0.23317765896768988,0.04173010364667193,1e-19,0.14709111011119888,0.0439246482983575
197,0.23576693286299555,0.041724605513609965,1e-19,0.15242276940788616,0.043772936361522456
198,0.23718070883925474,0.04168548515689753,1e-19,0.151795514958423,0.043780321277817044
199,0.234083110633241,0.04168695994661211,1e-19,0.15085463425980217,0.04383509740191361
