epoch,loss,val_loss
0,2.473093243769208,2.4096383000865127
1,2.43694519352575,2.3964104796900894
2,2.414601841628761,2.387754881020748
3,2.4061337538091165,2.3831293980280557
4,2.3935091415458976,2.3784388664996987
5,2.390813202405763,2.3745594331712434
6,2.3801324777322845,2.370690587795142
7,2.3746111231957836,2.3675281405448914
8,2.368613661769953,2.3642161253726846
9,2.3674534405830143,2.3618821917158184
10,2.3640030445250186,2.3594730803460786
11,2.3570145152336996,2.3567154425563235
12,2.357571749322979,2.3554619659077036
13,2.3529799984647375,2.352649132410685
14,2.350563870253736,2.350384173971234
15,2.3479322146407817,2.348737241643848
16,2.349604531426667,2.347287942062725
17,2.343367296338796,2.345433578346715
18,2.340652042005378,2.343413213888804
19,2.338725981358104,2.341687023639679
20,2.334210993503624,2.340317493135279
21,2.335254639208538,2.338513872840188
22,2.3355691567209322,2.3369432633573357
23,2.335779490076735,2.335296502619079
24,2.330962682761373,2.3341698881351585
25,2.329334740269981,2.3324536735361274
26,2.3282183559889074,2.3311085989980986
27,2.3224380826628037,2.330067141489549
28,2.322924479424052,2.328657879973903
29,2.32445690262888,2.327295270833102
30,2.3215165513346245,2.3262710499041006
31,2.3203670669892396,2.3247488484238135
32,2.321206508144987,2.3242352821610193
33,2.314021189342293,2.3230298739491086
34,2.3122175096116147,2.322422211820429
35,2.3139454747861046,2.321961662986062
36,2.312397568570346,2.3209568551092437
37,2.313254963622542,2.3195848627523943
38,2.3072335325683953,2.318594851277091
39,2.3141289792368824,2.3176084702665154
40,2.309627717130703,2.316481185681892
41,2.309169177152695,2.315645506887725
42,2.3015200086884096,2.3142697648568586
43,2.309927921749642,2.313191952127399
44,2.3052992561525025,2.312365759502758
45,2.3062389950583078,2.3114463506322918
46,2.3033990093453633,2.3108635580900945
47,2.3020679953435526,2.310274575695847
48,2.3025145246539664,2.309122394431721
49,2.3032060787088806,2.3085792624589168
50,2.3009195003910476,2.3075906399524575
51,2.2994916272823334,2.306250689607678
52,2.2954008924646994,2.3050434932564245
53,2.2952022817147784,2.3037234671188123
54,2.2974630917761676,2.3035357359683877
55,2.2957084610495526,2.3026836261604773
56,2.295935200066477,2.3020420507951216
57,2.2967245069181024,2.3017785314357644
58,2.2926187174401638,2.300974636366873
59,2.2913754508416635,2.299819193103097
60,2.292932219660884,2.298992507385485
61,2.290246995908486,2.2980735861893855
62,2.2869845156686397,2.2975812030561045
63,2.287400109369,2.296432148326527
64,2.2871260429601126,2.295487501404502
65,2.2897630205256925,2.2955107165105417
66,2.2874152027414243,2.2946932207454336
67,2.2823633581816636,2.294204244107911
68,2.2864643887676137,2.2929136247345894
69,2.2857979983615793,2.2924922451828467
70,2.2867363978325783,2.2920780741807185
71,2.284319533116128,2.291839108322606
72,2.2831446540737814,2.29093753749674
73,2.285768923223795,2.290084719657898
74,2.2828196631754247,2.2892866333325705
75,2.2819225083270127,2.288728280500932
76,2.2810481990267024,2.2885514570005014
77,2.2789533685279437,2.288758061148904
78,2.281283745493091,2.2882653294187603
79,2.2798153151457083,2.287699829448353
80,2.2796797719496613,2.287203927834829
81,2.274182251991287,2.286545511448022
82,2.2739336542791544,2.2862888285608003
83,2.275538681962449,2.2855968565651863
84,2.2760389280695676,2.2849043968952065
85,2.275605789455986,2.2844655766631616
86,2.2743731446058892,2.2836185747926887
87,2.2672912529983744,2.283378277764176
88,2.271993358548198,2.2828266927690217
89,2.273078512353969,2.2821374174320335
90,2.274376287748797,2.281850997245673
91,2.2729246345356007,2.2813426274241824
92,2.2734567274730257,2.281479057037469
93,2.272082337572948,2.2806416948636374
94,2.270530901342548,2.2801529024586533
95,2.2677897976998946,2.279450140216134
96,2.2682500003260255,2.2785530361262234
97,2.268316063318041,2.277937777114637
98,2.267811567472888,2.2774850021709097
99,2.2667527356406754,2.276974407109347
100,2.266231199205744,2.275990717338793
101,2.2658209697306466,2.2758960236202586
102,2.2624013723275262,2.2753174034031955
103,2.2649383134215086,2.2749021631298643
104,2.2634401419608836,2.2747529925722065
105,2.265268101810581,2.2739795952132256
106,2.2625708208997595,2.2731544718597876
107,2.2667118639652526,2.2731741937724026
108,2.2643058572386536,2.2725856015176484
109,2.2656800889111626,2.272609788360018
110,2.2658503179850435,2.272396795677416
111,2.264118618599119,2.2723317055991203
112,2.2635116374403066,2.271700064341227
113,2.258464137573264,2.2714799118764475
114,2.2606854356005384,2.2706321929440354
115,2.2591349670824172,2.2705810611898247
116,2.259021912430261,2.2708271886363174
117,2.258856884251423,2.2699575279698228
118,2.258823407747466,2.269008076552189
119,2.2564223357389035,2.268856942653656
120,2.2602338880927015,2.268324942299814
121,2.25914828856461,2.267385831384948
122,2.2612979378968316,2.267064690589905
123,2.2560477477436254,2.2668091203227188
124,2.2548433005792776,2.265878326965101
125,2.2553749676153503,2.266160948710008
126,2.254711283610571,2.2653803355766065
127,2.2563046450892967,2.2655379302573926
128,2.254046937667098,2.265458193692294
129,2.2559565867341735,2.265717992276856
130,2.2517020961803564,2.265396333102024
131,2.252172646644532,2.2648463176958487
132,2.2578962263774773,2.2651089989777766
133,2.253767568106022,2.2645571358276135
134,2.2535347731483317,2.264109168991898
135,2.25336378899535,2.263547908176075
136,2.2508086115447843,2.2628665060708015
137,2.2524186845942884,2.2622965917442786
