epoch,acc,loss,val_acc,val_loss
0,0.11407746824722352,0.048333500617127795,0.16318601514056738,0.043470781452088984
1,0.14178580862516246,0.04576195472730491,0.19815444664042686,0.043877009210104845
2,0.159649471659195,0.04446615348281651,0.21434353526108121,0.043983115421561955
3,0.17318765678465328,0.04366542743699181,0.21159139205351102,0.04302798216640515
4,0.1842120085255308,0.04319767964663735,0.23846527617361402,0.042632977660490276
5,0.1917535076222587,0.04296082077552669,0.2528735674146948,0.042567042408636784
6,0.19718844280769807,0.04279400551522615,0.2549781485299221,0.042296721825702724
7,0.20193523382896472,0.042660374630917375,0.25433058361511546,0.04226584138367696
8,0.20523551729528489,0.04260532684351937,0.2591873091320322,0.042340783598629694
9,0.20536191146579602,0.04255713430450337,0.24769305923683166,0.042140392357715994
10,0.20577080128757616,0.04250594765503445,0.26274890981292537,0.041821009517005486
11,0.208198751172435,0.042485884327964726,0.2689007619027665,0.04189253160426951
12,0.20797405068842148,0.04248047619817401,0.26695807247760517,0.041987554832837025
13,0.2062466681648954,0.04247064659537765,0.25546381898647724,0.04219945360946679
14,0.21016487707312387,0.04243281483911793,0.2737574902421471,0.04231012894827628
15,0.2080302258102096,0.04242608479493552,0.2805569055098941,0.04200041957376882
16,0.20895711398793015,0.0424287562187835,0.2627489103557069,0.04180606608941695
17,0.2082268386213705,0.04241526405680241,0.26550105372611155,0.04187116291212943
18,0.20818470742442455,0.042412316602367876,0.2701958885842472,0.04183471719397394
19,0.21085302112010632,0.04239425632301262,0.26825319915908585,0.04204184384840157
20,0.2109934594833231,0.0423765253637981,0.2740812728623848,0.04207361062546272
21,0.21192034706881424,0.042367942135383335,0.26825319839919176,0.04214671226838018
22,0.21130242189456014,0.04242298417208744,0.25805407376067047,0.04197151126315606
23,0.21020700848247717,0.04240294256690522,0.2625870191541443,0.0418059474988983
24,0.21109176544755662,0.042374970186257424,0.2663105079970237,0.04233264959100209
25,0.20933629505007106,0.04239679864273628,0.2601586550387322,0.04182771442077182
26,0.21057214653867318,0.04237297355130064,0.27359559980047854,0.04210587138795864
27,0.21173777823146434,0.042357303364858385,0.26226323501411836,0.04190255793814754
28,0.21231357261789208,0.042348384200284424,0.2680913104543181,0.04181100858891977
29,0.21003848392174954,0.04236828667215727,0.2612918899758688,0.04193476813150124
30,0.20949077654500303,0.04239769283085379,0.25837785496967636,0.042194202091796355
31,0.20863410762255338,0.042360043244460084,0.26825319948475473,0.04152611329529168
32,0.20998230829981007,0.04236756684191876,0.2708434510842793,0.04213063270625548
33,0.20870432646723974,0.04235656342843197,0.27132912656096014,0.04204303684774216
34,0.21027722754794165,0.04237798568450095,0.2757001811870966,0.04227866597868043
35,0.21037553390664598,0.04233704192423002,0.2661486195093686,0.04271101852089181
36,0.2121590914515114,0.04232914155231474,0.2672818572689689,0.042108217638751264
37,0.210207008634406,0.042398324754893024,0.2676056347870607,0.04195526586198703
38,0.2112322027548054,0.042337287636229196,0.2543305850263473,0.04222574563549525
39,0.20718760043717474,0.042375401936133913,0.26598672570245485,0.04191209391056189
40,0.20904137657937136,0.04235913198046482,0.26744374456250475,0.04202735917068269
41,0.20895711377949888,0.04236672357286834,0.26550105600579377,0.04161975656886191
42,0.20880263246976938,0.042336288731700804,0.26744374629940554,0.04205510552000976
43,0.20982782728828794,0.04233822527065075,0.26388214616129385,0.041848936903861725
44,0.2099120900915087,0.04233959233343051,0.26323458330905686,0.0419564371880627
45,0.2090132890898378,0.042344464981646006,0.26744374456250475,0.042007595968295675
46,0.20838131982751218,0.04235735902176062,0.2614537842170077,0.041691123811422245
47,0.21010870221501385,0.04235120940591145,0.26501538055564894,0.04176317471621858
48,0.2121310039646983,0.04230761139832835,0.27310992695568487,0.04186265694539254
49,0.21068449660227867,0.04234774416270251,0.27068156414294836,0.041959059797860625
50,0.21290341052422782,0.042340027170538135,0.2603205449376192,0.04198914899654965
51,0.21106367774938253,0.042334081988927234,0.2742431610243711,0.04160188820942216
52,0.21119007164575215,0.042314912548462764,0.27359559990903487,0.041807722980577194
53,0.20810044464547892,0.04235463078637235,0.2663105073456859,0.04199211275175163
54,0.2095329082923247,0.04235740418176308,0.2646916030375572,0.04209329560941837
55,0.20922394506431338,0.04235328532856033,0.2680913100200929,0.042406065023136465
56,0.20853580088925872,0.04237544537281162,0.265824836237793,0.04190100994885634
57,0.20979973967298413,0.042334503150139785,0.2677675278340803,0.04177533318444674
58,0.20928012018986833,0.04235431826085273,0.262910799928925,0.04185433519507508
59,0.20758082543148224,0.04234772825590232,0.271652908855529,0.041769157458257766
60,0.21002443935236087,0.04234350588382675,0.25853974627979526,0.04214542155751561
61,0.21090919674099942,0.04232450612817468,0.2653391645871186,0.04218343425326813
62,0.21199056597607185,0.04233020993414024,0.2506070910813219,0.042119384003733475
63,0.21060321267526877,0.04232194309014507,0.2779666526897142,0.04220538224704697
64,0.20925203288009628,0.04235992997671715,0.2567589454508453,0.041881001092612946
65,0.2114428593003743,0.042337352137543784,0.25853974562845744,0.041864652222817586
66,0.21201865358928298,0.04231595526844455,0.2559494923740524,0.042110223212741195
67,0.2106564090426402,0.04233745673331147,0.26291080188293836,0.04200021148039161
68,0.21136178811256667,0.0423159017473157,0.2695483270346858,0.042059097458952664
69,0.2102491397139524,0.04232368271607356,0.26113000072831954,0.041584720027249895
70,0.21055810271846515,0.04234770869935771,0.25546381779235794,0.042193340851358556
71,0.2111338970408568,0.04233827457437555,0.2512546566474663,0.041984146807366285
72,0.21215909139375333,0.04233154159206569,0.27149101689407235,0.042012690855511306
73,0.21205012599067577,0.04231153329793994,0.27035778173982317,0.042064791043199
74,0.2120046099302116,0.04230878459471158,0.2659867255938985,0.04194753965694908
75,0.20979973959450848,0.0423290379853102,0.2519022216708293,0.04190230894437573
76,0.209535586766718,0.042344315299000804,0.2642059289986442,0.041867788101267386
77,0.21172373492082472,0.042310630838664175,0.24801683864108912,0.042167915309037095
78,0.21096537159115727,0.04233989992231006,0.2753763978069647,0.04199768451954799
79,0.21206078468159478,0.042309998638913916,0.2625870174715217,0.04156247045683768
80,0.21049452437824265,0.0423041386945876,0.25368301707196433,0.041715955849322604
81,0.215262762601381,0.04229901554088336,0.27521450461882185,0.04225423200707596
82,0.2089992453481054,0.04233873587032535,0.26177756401478175,0.041895627693217495
83,0.21218717892660544,0.04230790266218495,0.2787761063092886,0.04218073807305766
84,0.2109934597482568,0.04233383580502796,0.2486644021446639,0.04242688250619848
85,0.208802632599725,0.04230169166939746,0.25335923835975327,0.041996642688471114
86,0.21010870211602992,0.04233458996008689,0.2666342907258178,0.042100505122662515
87,0.20906946451087963,0.04234156888804402,0.2614537830228884,0.04219085128454111
88,0.2092379890444024,0.04235157615672861,0.2679294189270866,0.042198346007747405
89,0.2088166760769422,0.04237135766156252,0.24866440209038573,0.04193850367494206
90,0.2081706636533946,0.04234403209983708,0.25773029070620745,0.041805401871423224
91,0.2103474461666182,0.04232126632336234,0.26841509057776103,0.04216365973207776
92,0.21241187892804617,0.04233138867205366,0.23571313025485027,0.042204107229804576
93,0.20896067769172486,0.042347311900321684,0.26436781944031273,0.0419934697507104
94,0.21013678979264938,0.04234412142236447,0.2578921819077701,0.04162877138239079
95,0.21041766502804607,0.042324689074426214,0.2711672336224968,0.041998713048859784
96,0.21008061472024858,0.04231853177790591,0.246559820812324,0.042408345631744865
97,0.21471505585871759,0.04230500435996493,0.25902541896175446,0.04183986560849092
98,0.2094346015468925,0.04236369727093765,0.2507689869345219,0.041696420747238554
99,0.2099823080246222,0.042346527084527824,0.2726242543280038,0.041883093448316894
100,0.2122293100574226,0.04232573248823717,0.2577302905976512,0.04188457394815753
101,0.2104878836404446,0.04234043911421288,0.25724462133521536,0.042027873591840584
102,0.21210291614012614,0.04232480834963529,0.25222600103437814,0.042050367717881294
103,0.21137264063251965,0.04231619395792151,0.27440505526551,0.042063009400950174
104,0.21346516123212222,0.0423119981564374,0.27181480157687976,0.041656846937738384
105,0.2090554201568281,0.042334721867255946,0.2679294202297622,0.04182131010034873
106,0.20690672511765218,0.042346471013902084,0.2692245448486732,0.041974886911710876
107,0.21038957773396913,0.04231775444198404,0.2512546558332941,0.04130297352122473
108,0.21029127105048034,0.04233996675414148,0.27084345501884205,0.042082821417485934
109,0.2085077137251374,0.04235629437631665,0.26679618398995003,0.041510203734742256
110,0.21047383972188044,0.04231951027343512,0.24267443835250435,0.04191750162627119
111,0.20824438568748785,0.04233034306802274,0.2664723989814737,0.04168672575974939
112,0.2097295206263538,0.04232365298699509,0.2577302897292008,0.04185064518557352
113,0.20936701416858775,0.04232607710558834,0.2761858534891088,0.04182789412305852
114,0.21010870261680906,0.042348837974293126,0.27019589216660506,0.04176225358527109
115,0.21312811043233484,0.04230615361301603,0.26015865569006996,0.042123617594423894
