epoch,loss,val_loss
0,0.0420321984589241,0.04069626717812447
1,0.03985980743157852,0.038127405881541135
2,0.03758829210573815,0.033348183288926664
3,0.036442907664683034,0.038524108128843146
4,0.035191708768467236,0.03540232079581372
5,0.0344666056757001,0.03454138447432716
6,0.03406349393206585,0.03373206895648282
7,0.03359125311883848,0.032004155565372866
8,0.033289903520430986,0.031897203100722964
9,0.03304916197986585,0.030556045195871403
10,0.03235271265857626,0.03246219119822788
11,0.03199127414476248,0.0313055335768311
12,0.03167865178485503,0.035405653607653416
13,0.03131503665389345,0.030689057347239392
14,0.031210231095626418,0.02946924109295116
15,0.030819122512748404,0.026561534697908114
16,0.03058070778809048,0.030548334636440827
17,0.030571764069221265,0.028746940667903547
18,0.03025843451286089,0.028939072270004536
19,0.03021656431530141,0.031775633079719305
20,0.03008685215525262,0.031716851819288405
21,0.029686261622553226,0.033323412662031815
22,0.029654523713966294,0.032768863542065756
23,0.029836965178380744,0.03127003427814994
24,0.029313190370599165,0.034841816848063256
25,0.029146646485403844,0.03281000577443267
26,0.02832376957597306,0.03452280849185452
27,0.027501317735987713,0.03518532430261942
28,0.027252991479393338,0.03411567740540504
29,0.027152544802120097,0.03441408322814665
30,0.026940677354087905,0.03552614123374316
31,0.026833100088428683,0.033042267010613496
32,0.02674110818441949,0.03419544643032843
33,0.026581303288992504,0.03377983157410091
34,0.02654268072019401,0.034290984440355034
35,0.026446687387539886,0.03432365018690901
36,0.02631362441686374,0.03395092252963592
37,0.026181070121710382,0.0348372745139626
38,0.026199410414612937,0.034286001657388265
39,0.02621697080569347,0.033791860077932036
40,0.026136522367780555,0.0335654837516664
41,0.026186530182097597,0.03551579836594547
42,0.026137912840321114,0.036097387787476766
43,0.026230464233529337,0.03555696986066538
44,0.02613212742515076,0.03396752929425332
45,0.02608175039463368,0.034239272283445164
46,0.026106633829490813,0.03460208823621691
47,0.026105445615629982,0.034865400934586246
48,0.026094721750525282,0.03581567520675565
49,0.026124842974293447,0.03558312554005673
50,0.02616164336970171,0.034474339128613134
51,0.026082961194014934,0.03478027160194464
52,0.026113985195201753,0.034601092208190236
53,0.026138795058913925,0.03492880044469254
54,0.026147081080305556,0.03422794988976003
55,0.026053573536871575,0.03474357569513933
56,0.026101424615945428,0.0352237621147951
57,0.026127995238391804,0.03499326223799591
58,0.02613196089153295,0.034716172175578375
59,0.026001528415841593,0.03490128007560252
60,0.02609038062189882,0.034209560545471016
61,0.026061811460082573,0.03448779989264634
62,0.02603461653520394,0.035340584809525025
63,0.026107709621037402,0.035130700616084906
64,0.0261320455159999,0.03400715589917753
65,0.026123169805643016,0.03496341171756831
66,0.02609635781790697,0.03484414913654191
67,0.02607878345097863,0.03421534460291212
68,0.026104542536328622,0.03420770881861825
69,0.02609692355534609,0.03427268096096646
70,0.026093049671420347,0.03461226741028254
71,0.026126212540181035,0.037200897354396724
72,0.026093345547791174,0.034892897441772895
73,0.026075201375332837,0.03484773261426053
74,0.02610175592122435,0.03459469176291014
75,0.026070652829313156,0.03477816163417855
76,0.026197084270738986,0.03459186623646956
77,0.026136325845155708,0.035389699647526446
78,0.02606352896350219,0.034937515655338175
79,0.026055995461654304,0.03468645295979364
80,0.02611680198864957,0.03409864116405702
81,0.02612737207997822,0.03476713465068531
82,0.026111305853310403,0.035344194108397106
83,0.026102179033641412,0.035400029883535584
84,0.026107870691504793,0.035340981036981224
85,0.026132319749347186,0.03506770287443458
86,0.026150192174231722,0.03477153887642718
87,0.02613458971780417,0.03521972100639001
88,0.026117450625009937,0.03487404567472872
89,0.026048974754019426,0.03489471879238912
90,0.026166826081024365,0.034450389413166485
91,0.02612681351238251,0.03434753650248505
92,0.0261019399492272,0.0344289725680629
93,0.026066109641664278,0.03482189165343119
94,0.026080132038191237,0.03436119872590713
95,0.02614209204846425,0.034948665549677384
96,0.026126854821672957,0.03505092433708186
97,0.026071847454632053,0.03515361396235847
98,0.02605758686197914,0.03441804021330441
99,0.026109114973927476,0.035947867036301775
100,0.026076105480465975,0.034115977807191084
