epoch,acc,loss,val_acc,val_loss
30,0.19892443370688204,0.04256552735072385,0.24248497438185918,0.042801762302079514
31,0.2004929734597947,0.0425735522744205,0.2423179711248793,0.04256521478549154
32,0.1988544093573182,0.04254796210861955,0.25668002732605755,0.04247061628661677
33,0.20115119957039385,0.04257586715595508,0.2423179706853473,0.042482164499904204
34,0.2004649636437563,0.04253895708861308,0.2324649311727163,0.043020866856068554
35,0.19972270807752915,0.042520198706416656,0.24315297422008608,0.042259041066906734
36,0.20186544545351687,0.04253458428730798,0.23463593900692695,0.042943761372315384
37,0.19948462646680581,0.042542127385158696,0.23530394305010327,0.04264701876737073
38,0.20029690575298492,0.042537924778971656,0.24231797080852824,0.04261450979015034
39,0.20089911301492222,0.042537117643105166,0.2503340024937818,0.04328175015254823
40,0.19949863120662245,0.04255273390957223,0.25601202780138216,0.042601900074429405
41,0.19777541596638265,0.042567514948556075,0.25150300773375767,0.042724769375845045
42,0.19991877581480738,0.042529995448173215,0.2489980000196275,0.04245470091700554
43,0.20059100678104505,0.042535480995213884,0.24298597254859422,0.0429891326160493
44,0.19881239509529597,0.042541160069739514,0.25183700995224867,0.04228268221826974
45,0.19788807692790583,0.042539335053131754,0.24331997469989564,0.042539397179931104
46,0.1998207422406271,0.0425302410750461,0.2536740157070135,0.04233682655425134
47,0.20178141642862105,0.042501171312391055,0.24782899232536465,0.042478555014622
48,0.20046496343152054,0.04253044224531335,0.23881095597606325,0.04352273250032283
49,0.20236961866880418,0.04254142871657331,0.24515698302186323,0.04311411977859442
50,0.20092712255924877,0.04252059354065086,0.24265197177747924,0.042809505205982194
51,0.20096913697173513,0.042503989102690036,0.23597194514571426,0.042779517697846006
52,0.19914851056359795,0.04254949197417701,0.23630594774308,0.043900747143314454
53,0.1996106695721653,0.04252892042989725,0.23830995600640714,0.042387597643600436
54,0.20157134425412385,0.04251222530779842,0.25484301942215865,0.042534227443780596
55,0.19640356656655392,0.04253920118559389,0.2530060143719515,0.042701617346139614
56,0.19917652020141674,0.04255384660584874,0.22995991973018517,0.04227044552305816
57,0.19969469875566406,0.042523914359292495,0.23814295274009536,0.04308160325000902
58,0.20119321429445144,0.042536378882833306,0.24064796469090338,0.04344545017353041
59,0.20050697786049324,0.04249361319046188,0.24482298163391036,0.04273967293346812
60,0.2001288476364131,0.04255218696700419,0.2302939244732634,0.0430577726575559
61,0.20112319040671428,0.04255656735558055,0.24983300026394203,0.04260162859856485
62,0.20143129625117956,0.04252074503314628,0.2494989983832654,0.04286551296352623
63,0.19816817334929232,0.04255624738213068,0.24816299342309575,0.042510058245582426
64,0.20031091064597858,0.042560095829261756,0.24699398984979531,0.042669184505939484
65,0.20089936492521873,0.04251125381194255,0.24365397739617942,0.042687978528305616
66,0.201151199793064,0.04254905321966546,0.23897795682074968,0.04239165005768707
67,0.19968069386913972,0.04251358736562907,0.24098196650252404,0.04271278995833918
68,0.19798611081689205,0.04252659919715069,0.23797595320933895,0.04341635446181756
69,0.1998907659094505,0.04254473759325023,0.2399799638877591,0.04355401493504434
70,0.20127724289195417,0.04251491100899907,0.24766199324907126,0.042970867764077825
71,0.20201949827808352,0.042517464682038285,0.22378089551800837,0.04253537968950783
72,0.20061901647500094,0.04252926253659252,0.22194389033435521,0.043338035160530065
73,0.19973671289727332,0.042503235207317684,0.2469939882027168,0.04277441343049965
74,0.20098314153854938,0.04252482464152099,0.242818974455882,0.04308953370622738
75,0.20238362342072472,0.04249447464636578,0.22578490580635552,0.04301628348732998
76,0.1961094651941585,0.0425434626284537,0.2403139635493124,0.04281610303478155
77,0.20274774911138072,0.04246562938676229,0.25133600653819216,0.04293269849193837
78,0.20060501206136372,0.042535480260423274,0.23213093068249122,0.04369489005010926
79,0.19732788464587767,0.04256946273207745,0.2560120259648663,0.042621329225196625
80,0.19704778770214504,0.04253003423681153,0.254175019377697,0.04268214926272929
81,0.1988684141067345,0.04254151453494084,0.23663994826969947,0.04267582540700813
82,0.19968069385327944,0.042493862309520514,0.26152304910078555,0.04274919306586883
83,0.20108117540447554,0.042521196064566856,0.2503340044404139,0.04270465733606615
84,0.200072828971188,0.04253261926251662,0.22762191170109866,0.043141190440418246
85,0.20084309330103972,0.0425062300552324,0.25000000558793545,0.04238751529154176
86,0.2000588239358691,0.04249782559413528,0.24549098244452017,0.042999331087232355
87,0.20095513255183728,0.04254079271805139,0.2274549132388436,0.043075433392861566
88,0.19979273186342655,0.042534875380419244,0.2361389455014097,0.043321573759666186
89,0.20171187190934106,0.04254283710093452,0.22160988685792546,0.043518307310844474
90,0.20131925732677014,0.04252926894477633,0.24716099339326422,0.04300060699542682
91,0.19781805294250268,0.04253885463697357,0.2533400144655713,0.042761541682786355
92,0.20158534887957943,0.042519710253473154,0.24448897822746982,0.042557593651548896
93,0.20131925766150574,0.042549311745337735,0.24114896763836544,0.043199224580445124
94,0.20004481914262834,0.0424961755342807,0.24131596675851869,0.04327406764836732
95,0.20180942613822853,0.04252423371293886,0.24031396138244765,0.043116907729115896
96,0.1988964239488589,0.04254590009105058,0.23597194560391002,0.0433930417369745
97,0.20106717082451395,0.04251212798320681,0.2556780256052877,0.04260722985995079
98,0.1986583417686259,0.04252201687826522,0.25033400322353555,0.04265131811445247
99,0.19788807699531208,0.04252840151246419,0.24365397729352864,0.042364151999055744
100,0.19741191311336773,0.0425390268870428,0.24432197982307247,0.04250007052579242
101,0.1988684144733994,0.042524172965309665,0.23513694236499214,0.043287355915637676
102,0.2004201716297314,0.04251343318540342,0.2242818990823083,0.0436072659964313
103,0.1973979088990276,0.04254630732344156,0.23363393633057156,0.04336853073779232
104,0.19846227471083594,0.042535797895314906,0.24215096919116133,0.0429635347503579
105,0.20073105513875902,0.04252307867177107,0.22561790269868587,0.04231232244573638
106,0.1982381978232342,0.04253736031516401,0.24632598552292956,0.04270274033825956
107,0.1998179308454446,0.042506105262859195,0.24716099153061907,0.04305608195807031
108,0.19458294010749685,0.04255174040359467,0.2476619937772562,0.042642626433609006
109,0.2000588240076578,0.04254571170396955,0.24866399634069575,0.04266943476482001
110,0.19668366267762127,0.04254500817587433,0.2388109563250759,0.04391837723269491
111,0.19906448168666194,0.0425275480708073,0.24482297955569857,0.042505511226419934
112,0.1969777639028916,0.04253323975509939,0.24415497828969257,0.04235154034603454
113,0.20260770076284904,0.04248017918824161,0.23780895241784428,0.04343466950442366
114,0.20018486736782537,0.04254003213986176,0.2398129625830105,0.04282218221582487
115,0.19996078979572685,0.042539215393493396,0.23162992757452067,0.042997930497528314
116,0.2008290885121814,0.04253799455841077,0.24966600194913083,0.04281503827365223
117,0.2009271226429327,0.04254006098388864,0.24782899320536184,0.04285357829802978
118,0.20047896836875606,0.04249995428356969,0.25083500375030543,0.04284651858175924
119,0.20040894430279932,0.042518588806072156,0.25100200606849726,0.04252314559353855
120,0.1996246745154528,0.04255252669215149,0.23647294907582428,0.04292319208114802
121,0.1984062552678305,0.04253081748478353,0.2286239170762365,0.042561243779076365
122,0.19742591798465783,0.042541244157665775,0.25851703521035957,0.0424860751252614
123,0.19818217824291204,0.04254284484693733,0.24398797698587718,0.04249577457178571
124,0.19996079025275365,0.042501637953051355,0.2429859727688268,0.04271773619573556
125,0.20054899262023648,0.04252564537487446,0.24565798314362913,0.04266131380367613
126,0.20056315499984015,0.04251347741947725,0.24665998726456104,0.04314920692919252
127,0.20025489119942547,0.042523879121063896,0.24582498602733344,0.04253594840471754
128,0.1996946987130917,0.042540785116380646,0.2441549788197439,0.043140577693621
129,0.19933057318729924,0.04254931770171193,0.2374749525351252,0.043648376814528315
130,0.19896644798059082,0.0425398463019052,0.2546760180548864,0.04268487386091917
131,0.20012884764559535,0.04251989635062027,0.24231797315269887,0.04343233809606704
132,0.2004789683140798,0.04252276427905691,0.24248497257053941,0.04306202803650695
133,0.19843426505173095,0.042548205199515306,0.23914495869474356,0.04269956778324319
134,0.20246765220145552,0.04249695260320836,0.24799599370010242,0.042624859004944025
135,0.1988263998697548,0.04255940663365281,0.24365397529837066,0.04251153468115177
