epoch,loss,val_loss
0,0.04040035111836856,0.03734751007654864
1,0.03547366115415444,0.031737333639545666
2,0.03315208520277376,0.028468934482371196
3,0.03175726813752348,0.03170296524878212
4,0.03039505512284481,0.028934531890333962
5,0.029406569654651774,0.026333123471704068
6,0.028221705119582424,0.033916538026957495
7,0.027466430052830032,0.024818561568467953
8,0.026686384785055223,0.02585760024772977
9,0.025931839552330003,0.028128466393846592
10,0.025427647565812204,0.023829773790473435
11,0.024870701409920617,0.021948348570105754
12,0.02418293243741318,0.03209369858084817
13,0.023678328474784845,0.021991135765966115
14,0.02335232458537138,0.024933606478175968
15,0.022791377654877997,0.026216302884249892
16,0.02231301762667915,0.021497248449806557
17,0.022014766259807483,0.0217632813814894
18,0.02164579168781018,0.026227035666252247
19,0.02133473176850779,0.024471009138221027
20,0.021116573236511216,0.018338700623632322
21,0.020733313344359336,0.020140613924664295
22,0.020463861086223206,0.021847027562721992
23,0.020363668179044704,0.02142821319165938
24,0.01992961564261271,0.021039249304541083
25,0.019609963554562723,0.022604003236771187
26,0.01931605770369812,0.021184631255054143
27,0.019020676924658204,0.01915180951257276
28,0.01862874708192058,0.019842107874325027
29,0.018549612727862125,0.031789500803022556
30,0.018140216454963633,0.021753080303684037
31,0.01806918383886096,0.021509869793023648
32,0.01768472946908886,0.02630701926331375
33,0.017439855882877282,0.020291235047917928
34,0.01740250328579281,0.016698226642659592
35,0.017083427403242483,0.018150687358876354
36,0.016998243871118725,0.026621933085144194
37,0.01671345263634871,0.019450842505069958
38,0.016659705085740998,0.03311852268249165
39,0.016362413230853252,0.01769620057265831
40,0.016282051401821502,0.018246392967155568
41,0.015987158378379746,0.01582747988061382
42,0.015772578798502,0.017798271454694686
43,0.015703482642140432,0.017795556306332703
44,0.01545438157248731,0.018324572467846415
45,0.015376685990790038,0.015790802061106796
46,0.015292859786134516,0.014240682682656729
47,0.015103929506018623,0.016341043712859004
48,0.014946687775797558,0.02529079460043814
49,0.014870704919171022,0.021760869510154535
50,0.014562840498185103,0.018068648785389278
51,0.014538709575166477,0.024132154404123453
52,0.014430966431544952,0.01437075632175366
53,0.0141921269891914,0.01816493592002841
54,0.014142609772290933,0.014777264611981302
55,0.013879447245070082,0.018536397753954256
56,0.013940690913160882,0.017752396200702868
57,0.013805322278819322,0.019045773011917035
58,0.014071076732582129,0.01309379070780343
59,0.013595408824489225,0.019273772819245565
60,0.013511048592107375,0.02718916230833763
61,0.013423644783356892,0.020161893131447086
62,0.013336396282690344,0.01831411450662413
63,0.013207472144096543,0.01279707130004345
64,0.013152742836825517,0.022887763768833874
65,0.013166033806757982,0.014032065762511934
66,0.013062057343006781,0.016379035449192534
67,0.012844640528482465,0.013490120364416616
68,0.012829644669273648,0.031036936700781396
69,0.012751760442426764,0.016390749983875734
70,0.012823964133512231,0.015544747091988352
71,0.01260204267481429,0.02159666181198775
72,0.012607654025410073,0.025568229630391917
73,0.0124143430572441,0.0210960281417111
74,0.012449247774109148,0.015353842157701412
75,0.012376430669130127,0.01556271365183224
76,0.012358477088694685,0.015491854547966862
77,0.012282612982312627,0.019675790126983096
78,0.012227647545191938,0.013696608030455578
79,0.012102602878780335,0.01556128105014997
80,0.012109033051503857,0.017401066532153956
81,0.012057614916210426,0.015804106811635823
82,0.011969306888754085,0.010432710277161165
83,0.011954210783051554,0.025540964695583635
84,0.011936491231851941,0.013863105787859353
85,0.011887345799863015,0.017278281249193193
86,0.011865832720666901,0.012742373487435784
87,0.01179017063570444,0.015410567784196003
88,0.011678027413021345,0.02920574978197483
89,0.011663984428168314,0.01337912854552542
90,0.0117999056002423,0.014491777505531194
91,0.011611132800253793,0.012484535979194555
92,0.011498065849174765,0.012983316163933658
93,0.011608995703412055,0.018360970243656117
94,0.011434384854329984,0.01845259218298236
95,0.011559885875780248,0.026275130897222023
96,0.011299182363148001,0.020026164410369387
97,0.01137101673695529,0.01950255176902145
98,0.011369462224607458,0.014838808170101973
99,0.011294596972392915,0.012702938992155887
